index,Text,Tag,sentence_id
5449,nhị thắng éo gì căng thế bạn,[1. 0. 0.],5449
5450,ai đó hãy ghép thay cái chai sting bằng cái khác đi,[1. 0. 0.],5450
5451,"gã xâm_lược đi xâm_lược nc khác , bị chống_trả thì quay ra hối_lộ và lập nên cái gọi là phe đối_lập hay cp bù_nhìn rồi tạo nội_chiến .",[1. 0. 0.],5451
5452,nhìn anh châu dthw cute ghê thích anh r đó,[1. 0. 0.],5452
5453,mình có cách giảm mỡ bụng an_toàn hiệu_quả tại nhà hoàn_toàn từ_thiên nhiên . m đã áp_dụng thành_công vòng eo từ cm xuống còn cm . ai hóng thì ib m chỉ cho nhé . k uống thuốc m mách người giảm cả,[1. 0. 0.],5453
5454,lạy chúa con còn lứa tuổi học_sinh,[1. 0. 0.],5454
5455,"tụi nó cho con_cháu sag nc ngoài hết r nhá , chúng_nó k quan_tâm",[1. 0. 0.],5455
5456,khánh khờ bắc kì con đó rồi sao,[1. 0. 0.],5456
5457,này thì trend này,[1. 0. 0.],5457
5458,tẩy_chay là xong mõm vs bọn này làm gì . n là ng của cty ấy,[0. 1. 0.],5458
5459,"éc , ko cần tiêm hockmon mà cũng nữ_tính vậy luôn .",[1. 0. 0.],5459
5460,"allocinit , , gettickcount",[1. 0. 0.],5460
5461,balight liên_minh susan hay hơn,[1. 0. 0.],5461
5462,nghe triêt lya vck,[1. 0. 0.],5462
5463,minh khang cùng câu hỏi với bác,[1. 0. 0.],5463
5464,.,[1. 0. 0.],5464
5465,đấy thế nhé . thế_là vừa_lòng nhé . chưa kể những ng kêu là không ngại nguy_hiểm kia toàn là lính . sai đâu đánh đó . không kêu chắc tự ra làm . mà nói là nói mấy cha bụng bự kia chứ nói gì lính lác .,[0. 0. 1.],5465
5466,"tiếp đó sinh_viên này đã xưng_hô không chuẩn_mực trên facebook khi gọi giám_đốc là anh , xưng tôi . không chuẩn_mực chỗ nào nhề",[1. 0. 0.],5466
5467,hhaaa,[1. 0. 0.],5467
5468,ko nhận hối_lộ,[1. 0. 0.],5468
5469,no giàu ma nó mang dây_chuyền i nox,[1. 0. 0.],5469
5470,cách phân_biệt thằng ngu ba gà và ba vi thì đúng hơn đó thầy,[0. 0. 1.],5470
5471,cô thanh_niên xp độ mixi,[1. 0. 0.],5471
5472,việt_nam mình số dzách .,[1. 0. 0.],5472
5473,nào ta cùng share cho cô đi mấy bợn,[1. 0. 0.],5473
5474,ok abe,[1. 0. 0.],5474
5475,mày ngồi ở đo mà chửi.mày gặp băc kì may thì.đó,[1. 0. 0.],5475
5476,ông_già nhà mình đi họp tổ_dân_phố với con mều nên mình thay ổng stream,[1. 0. 0.],5476
5477,loại này phải cách_ly vĩnh_viễn,[0. 0. 1.],5477
5478,có phải_chăng thầy bị ngộ_độc mùi dạ_hương,[1. 0. 0.],5478
5479,khá trần có những người tai trâu . nghe nhạc theo số đông nhạc thị_trường . thấy ngta khen hay thi cung khen . cha biết đên tầm này tháng sau còn biết đên bài này la gì không nữa .,[0. 0. 1.],5479
5480,bao_giờ thpt đc nghỉ học mặc_dù lùi lịch thi r,[1. 0. 0.],5480
5481,tại bọn lính cả,[0. 0. 1.],5481
5482,nhanh chậm cái địt_mẹ mày,[0. 0. 1.],5482
5483,,[1. 0. 0.],5483
5484,ok a ưi,[1. 0. 0.],5484
5485,cho chết mẹ nó cái đám bò đỏ đần_độn,[0. 0. 1.],5485
5486,ước gì thu giangg add friend iloveu dấu bé ba,[1. 0. 0.],5486
5487,bình_thuận toang rồi ôg giáo ạ,[1. 0. 0.],5487
5488,"họ nhận lương từ chính_quyền , chính_quyền làm sai , mọi người hảy chửi chính_quyền , bộ_đội họ không có lỗi , họ đáng đc xem trọng nhiều hơn thế , còn về mc phan anh , mình không làm đc như a ấy nên không bình_luận",[1. 0. 0.],5488
5489,,[1. 0. 0.],5489
5490,fan cứng có khác,[1. 0. 0.],5490
5491,khi bạn xai trính tã nhưng cá ghén vít đún trính tã,[1. 0. 0.],5491
5492,su sy chốn thật ý,[1. 0. 0.],5492
5493,xã_hội như ao_hồ . dân_chúng thoải_mái bơi .,[1. 0. 0.],5493
5494,đây là câu_chuyện không được vui,[1. 0. 0.],5494
5495,trần văn trung định kéo anti cho sếp à ông,[1. 0. 0.],5495
5496,xong vụ này chắc a sẽ bị rất nhiều fan tẩy_chay đây kkk,[1. 0. 0.],5496
5497,cái kết,[1. 0. 0.],5497
5498,"mình k cần yêu , cưới luôn đi cminh_hà",[1. 0. 0.],5498
5499,đinh huyền trang ido của tôi.hahaa,[1. 0. 0.],5499
5500,tiêu_chảy cấp,[1. 0. 0.],5500
5501,trunq xuân cao thì kp n nhưng cũng mấy tháng rồi,[1. 0. 0.],5501
5502,fan chân_chính đây chứ đâu,[1. 0. 0.],5502
5503,đáng sợ thả tim cho abe,[1. 0. 0.],5503
5504,rồi tân_giám_đốc cũng sẽ bị cám_dỗ . trừ khi có tuyến đường_cao_tốc dầu giây dalat mới giảm được tình_trạng mãi_lộ . các bạn nên biết một ngày có tới hàng ngàn chuyến xe rau củ quả . và xe_hoa dalat lên_xuống . xưa_nay luật bất_thành_văn rồi muốn có tài nhất thì phải chạy . muốn chạy thì phải mua_đường . tôi thề là không bao_giờ dẹp được tuyến đường đồng_nai .,[1. 0. 0.],5504
5505,"trường_giang còn chủ thớt nói họ hàg có nghĩa là đều biết mình bị nhiễm mà_còn k chịu khai_báo cách_ly . ng thì im về nhà tự cách_ly , nhưg đã nhiễm cho người khác . người thì má thiên_hạ đi lây người khác . cả hai đều y chag chứ ngộ_sát cố_ý sát_hại j .",[1. 0. 0.],5505
5506,cực_kỳ chân chọng,[1. 0. 0.],5506
5507,cô ba vàng_mã,[1. 0. 0.],5507
5508,thực_ra abe chỉ ngồi chỉ_đạo thôi bàn_phím vs chuột đều là do cường núi cầm,[1. 0. 0.],5508
5509,"nghe rất thuyết_phục tuy hơi vô_lý nhưng ngẫm lại ta thấy cái vô_lý rất thuyết_phục nhưng lại mâu_thuẫn với cái thuyết_phục đằng trước nên suy ra thật vô_lý , đó là một cái vô_lý đến hợp_lý , đến dễ_dàng thuyết_phục ta tin cái vô_lý thật thuyết_phục . thuyết_phục cái vô_lý thật hợp_lý trong vô_lý của sự không hợp_lý đó và sự không hợp_lý đó lại tiếp_tục rất thuyết_phục cái hợp_lý của ko hợp_lý .",[1. 0. 0.],5509
5510,sẵn_sàng bán netflix cho những người cần nhé k thángg,[1. 0. 0.],5510
5511,ối,[1. 0. 0.],5511
5512,trần ngọc huy đừng để có lần sau nựa . t nói lần cuối . tin hay không thì tuỳ,[1. 0. 0.],5512
5513,buồn,[1. 0. 0.],5513
5514,được anh ơi kể_ra phúc du rap hay vc,[1. 0. 0.],5514
5515,ai ngu thì uống rồi có ngày thấy cái j đó là_lạ rồi lại năm,[1. 0. 0.],5515
5516,linh an đeo hiu hahhaha,[1. 0. 0.],5516
5517,hơi thở của nước,[1. 0. 0.],5517
5518,kệ mẹ mày,[0. 0. 1.],5518
5519,đào thị thu ui thế á . sang dọn nhà hộ mình bạn ơi .,[1. 0. 0.],5519
5520,e đc làm fan cứng của a rồi a độ ưi,[1. 0. 0.],5520
5521,tưởng đôi này,[1. 0. 0.],5521
5522,phạm việt nghe dc,[1. 0. 0.],5522
5523,đình quang e cũng muốn chồng tương_lai e sẽ xấu như_anh,[1. 0. 0.],5523
5524,cô nói_chuyện thật_thà quá . thương cô quá_trời luôn,[1. 0. 0.],5524
5525,địt,[0. 1. 0.],5525
5526,thuy beeli lúc mn chửi cho_xong lại xin_lỗi ấy.chán đếch buồn nói,[1. 0. 0.],5526
5527,thầy của tụi bay nè,[1. 0. 0.],5527
5528,thầy ơi làm giáo_án susan đi thầy,[1. 0. 0.],5528
5529,nhìn giống váy què của chipu,[1. 0. 0.],5529
5530,tổn_thương nhiều lần con_người ta sẽ chẳng muốn yêu thêm ai nữa,[1. 0. 0.],5530
5531,ua vây thu tương ky nay la ai vây,[1. 0. 0.],5531
5532,bí kiếp susan,[1. 0. 0.],5532
5533,đó là vlog hay music vậy mọi người,[1. 0. 0.],5533
5534,chị ơi trã tiền cho cô minh hiều kìa,[1. 0. 0.],5534
5535,sếp t cũng v vẫn muốn giữ ng thay_vì xa thải bớt,[1. 0. 0.],5535
5536,em cừi ỉa lun á,[1. 0. 0.],5536
5537,sống chậm thôi các bạn trẻ,[1. 0. 0.],5537
5538,"cường nguyễn_chắc là do nghe quen dòng nhạc của katm quen rồi nên giờ nó vậy đấy ạ , nhạc của jack nghe càng nhiều lần càng hay",[1. 0. 0.],5538
5539,cay sương sương,[1. 0. 0.],5539
5540,đang buồn nghe tỉnh cmnl,[1. 0. 0.],5540
5541,lam pham ai chau add em dí sis ơi,[1. 0. 0.],5541
5542,,[1. 0. 0.],5542
5543,lồn đâu có . cái gì cũng có nhưng thiếu cái lồn,[0. 1. 0.],5543
5544,con bóng,[0. 1. 0.],5544
5545,mình hỏi ngu cái nha bả là nam hay nữ vậy,[1. 0. 0.],5545
5546,cung kha la thuyêt phuc,[1. 0. 0.],5546
5547,hóng top thịnh_hành,[1. 0. 0.],5547
5548,cảm_ơn anh lân nhiều giải_trí mùa corona,[1. 0. 0.],5548
5549,lê_thị trang có màu khác k b,[1. 0. 0.],5549
5550,"true . t thích người có nỗ_lực , cố_gắng",[1. 0. 0.],5550
5551,"ok thầy , thầy sela",[1. 0. 0.],5551
5552,minh đanh vinh biêt cao lôn đi_anh,[0. 1. 0.],5552
5553,nhan nay de lam j nhi,[1. 0. 0.],5553
5554,má thằng mả mẹ nào design nhìn mới tưởng nó mặc thêm quần chưa kịp kéo khoá . style kiểu này kn là thằng lý quý khánh,[0. 0. 1.],5554
5555,đức thịnh ui e mà thương a,[1. 0. 0.],5555
5556,cầu_giấy tề . linh hoa,[1. 0. 0.],5556
5557,like hộ mình cái ảnh bià với ạ,[1. 0. 0.],5557
5558,"nguoi nay ko con giao duc nua . ko lien si . ko dao duc ,",[1. 0. 0.],5558
5559,võ minh hiếu check ib ông ơi,[1. 0. 0.],5559
5560,cực_kì thất_nghiệp,[1. 0. 0.],5560
5561,khánh robinson chắc t tin,[1. 0. 0.],5561
5562,nguyễn_ngọc trinh đọc mà k hiểu hay não k muốn hiểu . nó vẫn mang qt vn đ về vn thì về tq à . vn có cấm nó nhập_cảnh r chửi chưa mà lên_tiếng lo chuỵen bao_đồng là gì cái nào tốt nhất thì người ta dùng cái đó . à mà chắc k biết johnathan hạnh nguyễn_la ai đâu,[1. 0. 0.],5562
5563,xưa_nay voz vẫn chất với những cua_rơ như_thế rồi bạn ui,[1. 0. 0.],5563
5564,vậy trả thuế lại cho dân đi dân nó tự chống . moẹ làm không được chứ gì . nói mẹ là cán dọng hết rồi nên làm gì còn mà trả . ngu,[0. 0. 1.],5564
5565,ồ thế cơ à,[1. 0. 0.],5565
5566,em cũng k nhưng đúp mí đau a ạ,[1. 0. 0.],5566
5567,"em là một đứa xem chùa mà vẫn được fan cứng , em mong ad xem_xét lại gỡ xuống để cho người khác xứng_đáng hơn em ạ vvvv",[1. 0. 0.],5567
5568,không nhé,[1. 0. 0.],5568
5569,trinh ái,[1. 0. 0.],5569
5570,ai cho em cái link của bộ_tộc mixi gaming với em tìm không thấy,[1. 0. 0.],5570
5571,"n khai gian_dối , lây_lan cho người_nhà , hại bao_nhiêu ng việt_nam bị cách_ly nên bị mọi người chửi là đúng .",[0. 0. 1.],5571
5572,tuổi lồn sánh_vai,[0. 1. 0.],5572
5573,"nghi nguyen bên đó phải tốt hơn vn thì mới sang đó sống chứ bạn ,",[1. 0. 0.],5573
5574,muôn_đời chung thành apple thôi,[1. 0. 0.],5574
5575,"ca giao_thông hay đứng sau mấy chiếc xe_tải to to dành làn_đường của xe_máy , lấn làn tí để k đụng xe_tải bị mấy chú thổi vào hết k",[1. 0. 0.],5575
5576,"nguyên_nhân chỉnh_sửa chữ bố_láo gây nhầm lần hiểu nhầm , số thứ_tự gây xáo_trộn mất thời_gian vào những việc vô_ích , còn gọi ruồi bu , suy ra độc_tài là những kẻ ăn_cắp thời_gian láo nếu nhất gốc vẫn là cái búa liềm ám dân_tộc , triệu_hồi hitler sống dậy .",[0. 0. 1.],5576
5577,là chính e . ai mà có phi_cơ riêng . thần_tượng của kim_đan cương,[1. 0. 0.],5577
5578,thôi em cũng ạ thầy,[1. 0. 0.],5578
5579,tất_cả là từ ý_thức như đb của mấy người này mà ra thôi .,[0. 0. 1.],5579
5580,phan hoài nhân camera siêu hội_tụ,[1. 0. 0.],5580
5581,đm tao cừ tao ỉa,[0. 1. 0.],5581
5582,que còn j nữa,[1. 0. 0.],5582
5583,set này k còn chưa tính quả quần_đùi vĩnh_cửu đấy các ông,[1. 0. 0.],5583
5584,"nhị thắng được kết_bạn với top cmt , ưng quá hi",[1. 0. 0.],5584
5585,ok a,[1. 0. 0.],5585
5586,họ bị mù mà tiền che hàng cave đi rồi chúng cơ_quan thiểu_năng ko thấy đâu,[0. 0. 1.],5586
5587,i đà_nẵng,[1. 0. 0.],5587
5588,phải_biết là sam và so khác nhau.và so đuôi tam_giác và so đuôi tròn càng khác nhau nữa,[1. 0. 0.],5588
5589,"đang ngủ mà , thấy cmt nên hỏi luôn",[1. 0. 0.],5589
5590,bà độ vlog ko bắn khác hẳn,[1. 0. 0.],5590
5591,thôi đừng cãi nhau nứa lo mh đi . mh cũng nguy nè mấy đứa,[1. 0. 0.],5591
5592,chạy cao_tốc mà dính cái này thì xác_định,[1. 0. 0.],5592
5593,cũng muốn mặc đồ_hàng hiệu của dân_chơi cao_bằng ahihi,[1. 0. 0.],5593
5594,ngọc trang mua dưa_leo chơi cho rẻ,[1. 0. 0.],5594
5595,,[1. 0. 0.],5595
5596,"chào buổi sáng , chúc ngày mới tốt_lành",[1. 0. 0.],5596
5597,gục ngã thực_sự,[1. 0. 0.],5597
5598,"hình_như đằng sau là chữ hotel , bỏ_qua bước hôn má luôn ấy chứ",[1. 0. 0.],5598
5599,gần bằng bác ngạn kể rồi anh ưi,[1. 0. 0.],5599
5600,chị minh hiếu đẹp quá,[1. 0. 0.],5600
5601,"mịa , bao nhiều đời đéo dẹp được , ông thăng lên được mấy tháng thì dẹp thế đéo nào ngay được , nói ngu vl",[0. 1. 0.],5601
5602,mạnh_mẽ và nam_tính,[1. 0. 0.],5602
5603,vừa xem xong and ông độ vẫn cứ là giải_trí hhhahahah,[1. 0. 0.],5603
5604,ca dam khung het,[0. 0. 1.],5604
5605,phạm huy đạt đú và thử trải_nghiệm dòng nhạc mới nó khác nhau nhé bạn ơi,[1. 0. 0.],5605
5606,tuấn nguyễn_chúng_tôi đánh_giá rất cao trình_độ nấu_ăn của b,[1. 0. 0.],5606
5607,đây là táo liên_quân ad ơi nhầm sang táo_quân năm nào cũng lèo trẻ_con vậy,[1. 0. 0.],5607
5608,chúc thầy mùa sau mua dc slot vcsa chứ đánh thì đ lên nổi đâu,[1. 0. 0.],5608
5609,nsnd trần cọp,[1. 0. 0.],5609
5610,nghe thì vô_lí nhưng_mà rất thuyết_phục,[1. 0. 0.],5610
5611,thêm cái này nữa thì nó lại hợp_lí vcl,[1. 0. 0.],5611
5612,nhok lầy địt_mẹ hay thì mày share đi . nhai đi nhai_lại như con bò . tao khinh quá,[0. 0. 1.],5612
5613,"đài bolsa đưa mấy ông nói_năng như_vậy làm giảm uy_tín , tầm_thường",[1. 0. 0.],5613
5614,tộc này căng đét làng này chất lừ,[1. 0. 0.],5614
5615,nghiệp nha tiết cưng,[1. 0. 0.],5615
5616,ra đi,[1. 0. 0.],5616
5617,nguyễn_anh trung ok,[1. 0. 0.],5617
5618,nguyễn_đình huy lên hn đi cc,[1. 0. 0.],5618
5619,thôi toang thật,[1. 0. 0.],5619
5620,tôi biết đchi nhé các b haha,[1. 0. 0.],5620
5621,"một thời vào_sinh_ra_tử vì đất_nước , mang trong mình thương_tật của chiến_tranh . giờ khi hoà_bình người lính đó lại lao vào_cuộc chiến mưu_sinh với cuộc_sống khó_khăn , vậy_mà giờ vướng vào vòng lao_lý với một tai_nạn không mong_muốn , thật_sự cuộc_sống này có phải quá bất_công với những người nghèo_khổ khong",[1. 0. 0.],5621
5622,vừa_lòng tao lắm tao dui rần chớt trần đòn câu cáp treo cá_sấu á chứ câu like gì cô hiếu có làm gì bả đâu mà vô kím chuyện,[1. 0. 0.],5622
5623,đúng là cháy nhà mới ra_mặt chuột .,[1. 0. 0.],5623
5624,supi trần hự hự như một cắt vào tâm_hồn em .,[1. 0. 0.],5624
5625,hóng gắn lông_mi,[1. 0. 0.],5625
5626,đem hẳn đặc_sản ra trình_làng,[1. 0. 0.],5626
5627,mv này quảng_cáo thôi .,[1. 0. 0.],5627
5628,duc me hay cuu viet nam chung con,[1. 0. 0.],5628
5629,anh_em miên bac đâu hết rồi,[1. 0. 0.],5629
5630,bạn chả có máu hoá văn loz j cã,[0. 0. 1.],5630
5631,cướp ngày đấy,[1. 0. 0.],5631
5632,mày chỉ sống thêm ngày nữa thôi tao dạy mày những điều tốt_đẹp sao mày sủa bậy thế trần đần .,[0. 0. 1.],5632
5633,phản_cảm quá,[1. 0. 0.],5633
5634,nghe thơm nhưng lại thối,[1. 0. 0.],5634
5635,ahihiiii,[1. 0. 0.],5635
5636,lường văn đức như đấm vào tai,[1. 0. 0.],5636
5637,goi người ta chui người ta người ta chui lại là hue . kkkk,[1. 0. 0.],5637
5638,thôi_thì toang anh ơi,[1. 0. 0.],5638
5639,liu liu,[1. 0. 0.],5639
5640,cắt bớt đất bán cho trung để trả,[1. 0. 0.],5640
5641,trần hùng bịt khẩu_trang mà đb,[1. 0. 0.],5641
5642,có mặc quần ko a,[1. 0. 0.],5642
5643,"trinh thu . mỹ ác hơn tàu chứ bạn ơi , có_lẽ bạn kg biết lịch_sử chính_phủ mỹ . nó gian tiếp kg trực_tiếp như trung_quốc .",[0. 0. 1.],5643
5644,nhà con đó giàu mà . bắt nó đền đi .,[1. 0. 0.],5644
5645,trung sonic,[1. 0. 0.],5645
5646,lên sốp pe mua giày giống id,[1. 0. 0.],5646
5647,cho hỏi nhận cái lần thì dc thêm cái j ko,[1. 0. 0.],5647
5648,ráng qc kiếm tiền nuôi vợ_con chứ đừng như e,[1. 0. 0.],5648
5649,được quá nhỡ,[1. 0. 0.],5649
5650,may là sửa kịp,[1. 0. 0.],5650
5651,tdf,[1. 0. 0.],5651
5652,nhím xuất_hiện thần_thái vđ,[1. 0. 0.],5652
5653,combo bất_hạnh,[1. 0. 0.],5653
5654,non nguoi hue . kg phai bac ky,[1. 0. 0.],5654
5655,hồng xuyến mỗi ng mỗi gu . và đó là ý_kiến của mình thôi,[1. 0. 0.],5655
5656,"thật_sự bài này không bắt tai lắm , hơi tệ hơn mấy bài trước , nhưng anh comeback là vui rồi , mấy fan đừng chọi gạch_đá nha , ý_kiến riêng",[1. 0. 0.],5656
5657,khánh vân thích cái ở dưới kia thôi . tóc ko đẹp,[1. 0. 0.],5657
5658,cực_kì thuyết_phục,[1. 0. 0.],5658
5659,rắc đỉnh quá mà,[1. 0. 0.],5659
5660,viêt nam ta cùng chung tay s chiên th ng,[1. 0. 0.],5660
5661,đéo phải trình_bày,[0. 1. 0.],5661
5662,hoc anh ba co ma chơt,[1. 0. 0.],5662
5663,"fan cu tiệp ,",[1. 0. 0.],5663
5664,nếu bảo chủ_tịch mặt như l . thì,[0. 0. 1.],5664
5665,"kyo york bạn hát tiếng việt chắc ko hay bang nữa là mà so_sánh , ha_ha",[1. 0. 0.],5665
5666,cơm sườn là thứ súc_vật nên tiếp_tục sinh ra những con_người có suy_nghĩ của súc_vật .,[0. 0. 1.],5666
5667,thảo vi căng bạn ơi,[1. 0. 0.],5667
5668,a di đà phật mong là dịch sẽ đập tắc,[1. 0. 0.],5668
5669,ông nào gato thì sẽ bảo ảnh này ghép cho coi,[1. 0. 0.],5669
5670,năm sau quôc sư sông ơ . thiên đang đia nhuc thanh tro bui . trong tron amen . chuc ông toai nguyên .,[1. 0. 0.],5670
5671,ủa sao lật_mặt rồi,[1. 0. 0.],5671
5672,cho em hỏi sao em xem cmt suốt ngày có cực_kì thuyết_phục là sao ạ,[1. 0. 0.],5672
5673,anh hông cần . nhưng tụi em cần_anh,[1. 0. 0.],5673
5674,nguyen the anh anh ad vui_tính ghee,[1. 0. 0.],5674
5675,con điên này ghê,[0. 0. 1.],5675
5676,cực_kì thuyết_phục nhé,[1. 0. 0.],5676
5677,phan mạnh cường bạn lên xung_phong đi chứ k ai mong chết đầu_tiên đâu,[1. 0. 0.],5677
5678,thịnh hồ buồn,[1. 0. 0.],5678
5679,"noi dong cham toi ban tot chu vang la bi ghep toi phan dong , roi co ca dam dlv ngu ngoc tre trau cung vo goi la phan dong viet tan potay luon",[0. 0. 1.],5679
5680,thanh nguyễn_việc nhẹ mà lương cao nak,[1. 0. 0.],5680
5681,"paula lưu chó là bạn , ko phải thức_ăn , thịt chó mới là thức_ăn",[1. 0. 0.],5681
5682,đố anh_em ngủ ngon muahahahaha,[1. 0. 0.],5682
5683,ko phải chê gì chứ khả_năng win của sbtc quá cao . sela kidz clear vs petland toàn những thanh_niên chuyên_nghiệp try hard vkl sao những ông_già bên kia chơi lại . còn thầy lồn thì t xin mạng phép bỏ_qua ko nói tới coi như sbtc đánh,[0. 0. 1.],5683
5684,chửi mà cũng đẹp chứ bộ kkkkkkkk,[1. 0. 0.],5684
5685,vui mà,[1. 0. 0.],5685
5686,thejaboproductions là nước gì lạ vậy,[1. 0. 0.],5686
5687,từ hôm_nay việt_nam đã có pikachu go để chơi rồi nhé,[1. 0. 0.],5687
5688,nhà linh cá_lóc ở hậu_giang sao chị đi sài_gòn làm gì ở trên,[1. 0. 0.],5688
5689,còn nhieu thu lam,[1. 0. 0.],5689
5690,cái mỏ con linh cá_lóc ni giống như cái đít vịt,[0. 0. 1.],5690
5691,trong trường_hợp này thì con hơn cha là nhà có phúc,[1. 0. 0.],5691
5692,ca đêu co vân đê khi sư kiên_trinh nguyên phân_tranh,[1. 0. 0.],5692
5693,chi di nuoc ngoai giu gin suc khoe lam an phat dat giup do nguoi gia neo don va mo coi . va tan tat nhe chi,[1. 0. 0.],5693
5694,xăng đg đc nhà_nước trợ_giá rẻ thế còn j nữa,[1. 0. 0.],5694
5695,hải_yến tổ_sư con dở ng nghĩ mình hài_hước hay lòn gì cmt để ngta ỉa vào mặt à hải_yến ơi,[0. 0. 1.],5695
5696,cái cố ảo chi thêm một phân bảo_đảm lão chết,[1. 0. 0.],5696
5697,toang rồi ông giáo ạ,[1. 0. 0.],5697
5698,cô lê_na là ai vậy mn,[1. 0. 0.],5698
5699,lần đầu đc thầy thả trym,[1. 0. 0.],5699
5700,là như này nè các bác,[1. 0. 0.],5700
5701,như này đủ gánh chưa mấy đứa,[1. 0. 0.],5701
5702,ae cần liên_hệ mình nha,[1. 0. 0.],5702
5703,huỳnh hữu vinh cô áo đen kéo khẩu_trang xuống luôn,[1. 0. 0.],5703
5704,quốc cường đang rửa_tiền tỷ ở nga sao á.tiền tỷ ở đây là tiền của jack.t nghĩ vậy ai có quan_điểm nào khác không,[1. 0. 0.],5704
5705,tu tuan hâhhaa sao mà bỏ_qua được ba tú,[1. 0. 0.],5705
5706,thịt lợn tăng,[1. 0. 0.],5706
5707,nhã my lê_em chồng tăng thanh_hà á,[1. 0. 0.],5707
5708,tao báo dlv,[0. 0. 1.],5708
5709,ai trả biết a lắm tiền . lắm tiền đi du_lịch tha bệnh về . chứ cứ ở quê như e chăn trâu cắt cỏ nuôi cá . làm_sao mà nhiễm_bệnh đc . bệnh nhà giàu là thứ bệnh mới,[0. 0. 1.],5709
5710,bát mì của anh chắc em tích tiền ăn sáng năm mới đủ,[1. 0. 0.],5710
5711,land aba giải_thích đi thế lày là thế lào,[1. 0. 0.],5711
5712,ở nhà với a chip già,[1. 0. 0.],5712
5713,nhận thấy mình nhạt vl,[1. 0. 0.],5713
5714,sale thì e mua,[1. 0. 0.],5714
5715,áo chất,[1. 0. 0.],5715
5716,đây là câu nói mà rất nhiều ae muốn gửi_gắm tới anh tiệp,[1. 0. 0.],5716
5717,tao lao . nói_chuyện hoan tưởng,[0. 1. 0.],5717
5718,"hoàng trần kỳ duyên tức ghê , lần nào cũng êm_xuôi , bữa xui bị phát_hiện",[1. 0. 0.],5718
5719,thay nhời muốn nói.còn nhiều loài tương_tự zậy đó . ai rỗi_hơi sưu_tầm tiếp đi .,[1. 0. 0.],5719
5720,clear đang gội đầu .,[1. 0. 0.],5720
5721,mồ tổ_cha mày chứ ko tưởng_nhớ . mày ko biết xem tin_tức ak,[0. 0. 1.],5721
5722,gọi hằg đêm kiếm ẻm này nha,[1. 0. 0.],5722
5723,tuổi ông mà dính côvi là xong đấy .,[1. 0. 0.],5723
5724,thế thằng nào nhận lương từ nhà chúng_mày,[1. 0. 0.],5724
5725,được_cái,[1. 0. 0.],5725
5726,hôm trước thấy bảo người anh này xét_nghiệm lần đầu thấy kết_quả âm_tính mà nhỉ rồi xét_nghiệm lần lại dương_tính hay sao mà bệnh_nhân này lại lây được từ du khach này,[1. 0. 0.],5726
5727,mong sao ông đừng bảo mình là người việt . nghĩ mà chán từ cách ăn_mặc đến ý_thức,[1. 0. 0.],5727
5728,b thích láy máy_bay_bà_già,[1. 0. 0.],5728
5729,về nhà có em chờ các anh ơi,[1. 0. 0.],5729
5730,mong lung ở cái tuổi đôi_mươi,[1. 0. 0.],5730
5731,khoá tới chắc đồng_chí ấy phải lên bí_thư ấy nhỉ . lúc ấy lại bác hang seo muôn_năm . nghĩ tới đây tự_nhiên đau cả bụng .,[1. 0. 0.],5731
5732,con khô wa ma ơi cho con chen cơm,[1. 0. 0.],5732
5733,nhìn nứng gkê ak abe ơi,[0. 1. 0.],5733
5734,calvin dang these guys are funny,[1. 0. 0.],5734
5735,nghe rất_kiều phong nhưng lại mộ dung phục,[1. 0. 0.],5735
5736,ai cute lại,[1. 0. 0.],5736
5737,"và người dân_nghèo _ trẻ_em , cụ_già không đc hưởng asxh",[0. 0. 1.],5737
5738,ai nhập mẻ dậy trời . hôm_nay mới xem đồ bại_hoại he .,[1. 0. 0.],5738
5739,sao hk tẩy_trang rồi nói . tẩy_trang tắm rữa rồi live cũng dk mà,[1. 0. 0.],5739
5740,đem có mấy triệu_hà,[1. 0. 0.],5740
5741,khổ bl,[1. 0. 0.],5741
5742,thây ơi chi em vơi sao em không cai đăt đươc phim trang bi,[1. 0. 0.],5742
5743,"cô minh hiếu ng miền tây , dưới quê lên mà nói_chuyện rất là duyên_dáng , dễ_thương lắm luôn chỉ có mc là vô_duyên thôi",[1. 0. 0.],5743
5744,tết thầy mà để sela xông_nhà là năm sau tán gia bại sản luôn đó thầy .,[1. 0. 0.],5744
5745,doan minh thanh ib e ạ,[1. 0. 0.],5745
5746,hi độ tỷ tỷ,[1. 0. 0.],5746
5747,vui qua ong tran dan that de thuong,[1. 0. 0.],5747
5748,đó là lí_do việt_nam ko thể phát_triển lên đc,[1. 0. 0.],5748
5749,hồ quốc tiến xin ảnh gốc,[1. 0. 0.],5749
5750,hãiiiii,[1. 0. 0.],5750
5751,"về sờ chim anh ôi , bọn em nhớ anh rồi , vui là chính có gì đâu , năm nay không được sang năm ta làm lại",[1. 0. 0.],5751
5752,"gạt vô má nhà_báo thì tự kiểm_điểm , nhà_báo bị ăn gạt thì phạt mấy chai . cái xã_hội j vậy",[1. 0. 0.],5752
5753,chán đéo nói nỗi,[0. 1. 0.],5753
5754,nhiều người theo_đuổi hay không nó không quan_trọng . quan_trọng nhất vẫn là cái tình_cảm nó dành cho bạn thuiii . vì không_chỉ riêng gì con gái mà con trai vẫnn có người theo_đuổi mà . đừnng để lệch sóng nhau là được .,[1. 0. 0.],5754
